ID,Nombre,Email,Hash_Unico,Estado_Ingreso,Fecha_Ingreso
1791,María García,asistente1791@evento.com,BB3D0F9A342741D4,FALSE,
1792,Juan López,asistente1792@evento.com,16257073DDD4402B,FALSE,
1793,Laura Martínez,asistente1793@evento.com,7EFB672EB1DE4DE7,FALSE,
1794,Pablo Rodríguez,asistente1794@evento.com,C42CD487A47F4059,FALSE,
1795,Sofía González,asistente1795@evento.com,12C6BD9EB8EB4936,FALSE,
1796,Diego Hernández,asistente1796@evento.com,8DEB0E58FA174D66,FALSE,
1797,Valeria Pérez,asistente1797@evento.com,EE4D92991DB24A81,FALSE,
1798,Martín Sánchez,asistente1798@evento.com,A2F54891A4AF43FE,FALSE,
1799,Lucía Gómez,asistente1799@evento.com,68B3BBD568F54195,FALSE,
1800,Facundo Torres,asistente1800@evento.com,56EBC46AA6834CFB,FALSE,
